format	2
image	atlas_2.webp
cell_size	16	20
world_cell_aspect	1.25
default_zoom	2
placeholder	1	1	16	20
asset	zone_tiles/zone_tile_shallow_water_r2_fringe_n.png	851	63	16	20
asset	zone_tiles/zone_tile_shallow_water_r2_fringe_ne.png	901	63	16	20
asset	zone_tiles/zone_tile_shallow_water_r2_fringe_nw.png	951	63	16	20
asset	zone_tiles/zone_tile_shallow_water_r2_fringe_s.png	1001	63	16	20
asset	zone_tiles/zone_tile_shallow_water_r2_fringe_se.png	1051	63	16	20
asset	zone_tiles/zone_tile_shallow_water_r2_fringe_sw.png	1101	63	16	20
asset	zone_tiles/zone_tile_shallow_water_r2_fringe_w.png	1151	63	16	20
asset	zone_tiles/zone_tile_shallow_water_r3.png	1201	63	16	20
asset	zone_tiles/zone_tile_shallow_water_r3_fringe_e.png	1251	63	16	20
asset	zone_tiles/zone_tile_shallow_water_r3_fringe_n.png	1301	63	16	20
asset	zone_tiles/zone_tile_shallow_water_r3_fringe_ne.png	1351	63	16	20
asset	zone_tiles/zone_tile_shallow_water_r3_fringe_nw.png	1401	63	16	20
asset	zone_tiles/zone_tile_shallow_water_r3_fringe_s.png	1451	63	16	20
asset	zone_tiles/zone_tile_shallow_water_r3_fringe_se.png	1501	63	16	20
asset	zone_tiles/zone_tile_shallow_water_r3_fringe_sw.png	1	125	16	20
asset	zone_tiles/zone_tile_shallow_water_r3_fringe_w.png	51	125	16	20
asset	zone_tiles/zone_tile_shallow_water_r4.png	101	125	16	20
asset	zone_tiles/zone_tile_shallow_water_r4_fringe_e.png	151	125	16	20
asset	zone_tiles/zone_tile_shallow_water_r4_fringe_n.png	201	125	16	20
asset	zone_tiles/zone_tile_shallow_water_r4_fringe_ne.png	251	125	16	20
asset	zone_tiles/zone_tile_shallow_water_r4_fringe_nw.png	301	125	16	20
asset	zone_tiles/zone_tile_shallow_water_r4_fringe_s.png	351	125	16	20
asset	zone_tiles/zone_tile_shallow_water_r4_fringe_se.png	401	125	16	20
asset	zone_tiles/zone_tile_shallow_water_r4_fringe_sw.png	451	125	16	20
asset	zone_tiles/zone_tile_shallow_water_r4_fringe_w.png	501	125	16	20
asset	zone_tiles/zone_tile_shallow_water_reed0.png	551	125	16	20
asset	zone_tiles/zone_tile_shallow_water_reed0_fringe_e.png	601	125	16	20
asset	zone_tiles/zone_tile_shallow_water_reed0_fringe_n.png	651	125	16	20
asset	zone_tiles/zone_tile_shallow_water_reed0_fringe_ne.png	701	125	16	20
asset	zone_tiles/zone_tile_shallow_water_reed0_fringe_nw.png	751	125	16	20
asset	zone_tiles/zone_tile_shallow_water_reed0_fringe_s.png	801	125	16	20
asset	zone_tiles/zone_tile_shallow_water_reed0_fringe_se.png	851	125	16	20
asset	zone_tiles/zone_tile_shallow_water_reed0_fringe_sw.png	901	125	16	20
asset	zone_tiles/zone_tile_shallow_water_reed0_fringe_w.png	951	125	16	20
asset	zone_tiles/zone_tile_shallow_water_reed1.png	1001	125	16	20
asset	zone_tiles/zone_tile_shallow_water_reed1_fringe_e.png	1051	125	16	20
asset	zone_tiles/zone_tile_shallow_water_reed1_fringe_n.png	1101	125	16	20
asset	zone_tiles/zone_tile_shallow_water_reed1_fringe_ne.png	1151	125	16	20
asset	zone_tiles/zone_tile_shallow_water_reed1_fringe_nw.png	1201	125	16	20
asset	zone_tiles/zone_tile_shallow_water_reed1_fringe_s.png	1251	125	16	20
asset	zone_tiles/zone_tile_shallow_water_reed1_fringe_se.png	1301	125	16	20
asset	zone_tiles/zone_tile_shallow_water_reed1_fringe_sw.png	1351	125	16	20
asset	zone_tiles/zone_tile_shallow_water_reed1_fringe_w.png	1401	125	16	20
asset	zone_tiles/zone_tile_shallow_water_rock0.png	1451	125	16	20
asset	zone_tiles/zone_tile_shallow_water_rock0_fringe_e.png	1501	125	16	20
asset	zone_tiles/zone_tile_shallow_water_rock0_fringe_n.png	1	187	16	20
asset	zone_tiles/zone_tile_shallow_water_rock0_fringe_ne.png	51	187	16	20
asset	zone_tiles/zone_tile_shallow_water_rock0_fringe_nw.png	101	187	16	20
asset	zone_tiles/zone_tile_shallow_water_rock0_fringe_s.png	151	187	16	20
asset	zone_tiles/zone_tile_shallow_water_rock0_fringe_se.png	201	187	16	20
asset	zone_tiles/zone_tile_shallow_water_rock0_fringe_sw.png	251	187	16	20
asset	zone_tiles/zone_tile_shallow_water_rock0_fringe_w.png	301	187	16	20
asset	zone_tiles/zone_tile_shallow_water_rock1.png	351	187	16	20
asset	zone_tiles/zone_tile_shallow_water_rock1_fringe_e.png	401	187	16	20
asset	zone_tiles/zone_tile_shallow_water_rock1_fringe_n.png	451	187	16	20
asset	zone_tiles/zone_tile_shallow_water_rock1_fringe_ne.png	501	187	16	20
asset	zone_tiles/zone_tile_shallow_water_rock1_fringe_nw.png	551	187	16	20
asset	zone_tiles/zone_tile_shallow_water_rock1_fringe_s.png	601	187	16	20
asset	zone_tiles/zone_tile_shallow_water_rock1_fringe_se.png	651	187	16	20
asset	zone_tiles/zone_tile_shallow_water_rock1_fringe_sw.png	701	187	16	20
asset	zone_tiles/zone_tile_shallow_water_rock1_fringe_w.png	751	187	16	20
asset	zone_tiles/zone_tile_shallow_water_rock2.png	801	187	16	20
asset	zone_tiles/zone_tile_shallow_water_rock2_fringe_e.png	851	187	16	20
asset	zone_tiles/zone_tile_shallow_water_rock2_fringe_n.png	901	187	16	20
asset	zone_tiles/zone_tile_shallow_water_rock2_fringe_ne.png	951	187	16	20
asset	zone_tiles/zone_tile_shallow_water_rock2_fringe_nw.png	1001	187	16	20
asset	zone_tiles/zone_tile_shallow_water_rock2_fringe_s.png	1051	187	16	20
asset	zone_tiles/zone_tile_shallow_water_rock2_fringe_se.png	1101	187	16	20
asset	zone_tiles/zone_tile_shallow_water_rock2_fringe_sw.png	1151	187	16	20
asset	zone_tiles/zone_tile_shallow_water_rock2_fringe_w.png	1201	187	16	20
asset	zone_tiles/zone_tile_still_water_r0.png	1251	187	16	20
asset	zone_tiles/zone_tile_still_water_r0_fringe_e.png	1301	187	16	20
asset	zone_tiles/zone_tile_still_water_r0_fringe_n.png	1351	187	16	20
asset	zone_tiles/zone_tile_still_water_r0_fringe_ne.png	1401	187	16	20
asset	zone_tiles/zone_tile_still_water_r0_fringe_nw.png	1451	187	16	20
asset	zone_tiles/zone_tile_still_water_r0_fringe_s.png	1501	187	16	20
asset	zone_tiles/zone_tile_still_water_r0_fringe_se.png	1	249	16	20
asset	zone_tiles/zone_tile_still_water_r0_fringe_sw.png	51	249	16	20
asset	zone_tiles/zone_tile_still_water_r0_fringe_w.png	101	249	16	20
asset	zone_tiles/zone_tile_still_water_r1.png	151	249	16	20
asset	zone_tiles/zone_tile_still_water_r1_fringe_e.png	201	249	16	20
asset	zone_tiles/zone_tile_still_water_r1_fringe_n.png	251	249	16	20
asset	zone_tiles/zone_tile_still_water_r1_fringe_ne.png	301	249	16	20
asset	zone_tiles/zone_tile_still_water_r1_fringe_nw.png	351	249	16	20
asset	zone_tiles/zone_tile_still_water_r1_fringe_s.png	401	249	16	20
asset	zone_tiles/zone_tile_still_water_r1_fringe_se.png	451	249	16	20
asset	zone_tiles/zone_tile_still_water_r1_fringe_sw.png	501	249	16	20
asset	zone_tiles/zone_tile_still_water_r1_fringe_w.png	551	249	16	20
asset	zone_tiles/zone_tile_still_water_r2.png	601	249	16	20
asset	zone_tiles/zone_tile_still_water_r2_fringe_e.png	651	249	16	20
asset	zone_tiles/zone_tile_still_water_r2_fringe_n.png	701	249	16	20
asset	zone_tiles/zone_tile_still_water_r2_fringe_ne.png	751	249	16	20
asset	zone_tiles/zone_tile_still_water_r2_fringe_nw.png	801	249	16	20
asset	zone_tiles/zone_tile_still_water_r2_fringe_s.png	851	249	16	20
asset	zone_tiles/zone_tile_still_water_r2_fringe_se.png	901	249	16	20
asset	zone_tiles/zone_tile_still_water_r2_fringe_sw.png	951	249	16	20
asset	zone_tiles/zone_tile_still_water_r2_fringe_w.png	1001	249	16	20
asset	zone_tiles/zone_tile_still_water_r3.png	1051	249	16	20
asset	zone_tiles/zone_tile_still_water_r3_fringe_e.png	1101	249	16	20
asset	zone_tiles/zone_tile_still_water_r3_fringe_n.png	1151	249	16	20
asset	zone_tiles/zone_tile_still_water_r3_fringe_ne.png	1201	249	16	20
asset	zone_tiles/zone_tile_still_water_r3_fringe_nw.png	1251	249	16	20
asset	zone_tiles/zone_tile_still_water_r3_fringe_s.png	1301	249	16	20
asset	zone_tiles/zone_tile_still_water_r3_fringe_se.png	1351	249	16	20
asset	zone_tiles/zone_tile_still_water_r3_fringe_sw.png	1401	249	16	20
asset	zone_tiles/zone_tile_still_water_r3_fringe_w.png	1451	249	16	20
asset	zone_tiles/zone_tile_still_water_r4.png	1501	249	16	20
asset	zone_tiles/zone_tile_still_water_r4_fringe_e.png	1	311	16	20
asset	zone_tiles/zone_tile_still_water_r4_fringe_n.png	51	311	16	20
asset	zone_tiles/zone_tile_still_water_r4_fringe_ne.png	101	311	16	20
asset	zone_tiles/zone_tile_still_water_r4_fringe_nw.png	151	311	16	20
asset	zone_tiles/zone_tile_still_water_r4_fringe_s.png	201	311	16	20
asset	zone_tiles/zone_tile_still_water_r4_fringe_se.png	251	311	16	20
asset	zone_tiles/zone_tile_still_water_r4_fringe_sw.png	301	311	16	20
asset	zone_tiles/zone_tile_still_water_r4_fringe_w.png	351	311	16	20
asset	zone_tiles/zone_tile_stone_fence_r0_bl.png	401	311	16	20
asset	zone_tiles/zone_tile_stone_fence_r0_br.png	451	311	16	20
asset	zone_tiles/zone_tile_stone_fence_r0_cross.png	501	311	16	20
asset	zone_tiles/zone_tile_stone_fence_r0_end_e.png	551	311	16	20
asset	zone_tiles/zone_tile_stone_fence_r0_end_n.png	601	311	16	20
asset	zone_tiles/zone_tile_stone_fence_r0_end_s.png	651	311	16	20
asset	zone_tiles/zone_tile_stone_fence_r0_end_w.png	701	311	16	20
asset	zone_tiles/zone_tile_stone_fence_r0_h.png	751	311	16	20
asset	zone_tiles/zone_tile_stone_fence_r0_single.png	801	311	16	20
asset	zone_tiles/zone_tile_stone_fence_r0_tee_esw.png	851	311	16	20
asset	zone_tiles/zone_tile_stone_fence_r0_tee_nes.png	901	311	16	20
asset	zone_tiles/zone_tile_stone_fence_r0_tee_new.png	951	311	16	20
asset	zone_tiles/zone_tile_stone_fence_r0_tee_nsw.png	1001	311	16	20
asset	zone_tiles/zone_tile_stone_fence_r0_tl.png	1051	311	16	20
asset	zone_tiles/zone_tile_stone_fence_r0_tr.png	1101	311	16	20
asset	zone_tiles/zone_tile_stone_fence_r0_v.png	1151	311	16	20
asset	zone_tiles/zone_tile_stonebrick_floor.png	451	1365	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_cap_e.png	1201	311	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_cap_n.png	1251	311	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_cap_s.png	1301	311	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_cap_w.png	1351	311	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_corner_ne.png	1401	311	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_corner_ne_inner_sw.png	1451	311	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_corner_nw.png	1501	311	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_corner_nw_inner_se.png	1	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_corner_se.png	51	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_corner_se_inner_nw.png	101	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_corner_sw.png	151	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_corner_sw_inner_ne.png	201	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_edge_e.png	251	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_edge_e_inner_nw.png	301	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_edge_e_inner_sw.png	351	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_edge_e_inner_sw_nw.png	401	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_edge_n.png	451	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_edge_n_inner_se.png	501	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_edge_n_inner_se_sw.png	551	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_edge_n_inner_sw.png	601	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_edge_s.png	651	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_edge_s_inner_ne.png	701	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_edge_s_inner_ne_nw.png	751	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_edge_s_inner_nw.png	801	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_edge_w.png	851	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_edge_w_inner_ne.png	901	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_edge_w_inner_ne_se.png	951	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_edge_w_inner_se.png	1001	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_fill.png	1051	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_fill_inner_ne.png	1101	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_fill_inner_ne_nw.png	1151	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_fill_inner_ne_se.png	1201	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_fill_inner_ne_se_nw.png	1251	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_fill_inner_ne_se_sw.png	1301	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_fill_inner_ne_se_sw_nw.png	1351	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_fill_inner_ne_sw.png	1401	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_fill_inner_ne_sw_nw.png	1451	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_fill_inner_nw.png	1501	373	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_fill_inner_se.png	1	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_fill_inner_se_nw.png	51	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_fill_inner_se_sw.png	101	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_fill_inner_se_sw_nw.png	151	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_fill_inner_sw.png	201	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_fill_inner_sw_nw.png	251	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_narrow_h.png	301	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_narrow_v.png	351	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r0_single.png	401	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_cap_e.png	451	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_cap_n.png	501	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_cap_s.png	551	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_cap_w.png	601	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_corner_ne.png	651	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_corner_ne_inner_sw.png	701	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_corner_nw.png	751	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_corner_nw_inner_se.png	801	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_corner_se.png	851	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_corner_se_inner_nw.png	901	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_corner_sw.png	951	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_corner_sw_inner_ne.png	1001	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_edge_e.png	1051	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_edge_e_inner_nw.png	1101	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_edge_e_inner_sw.png	1151	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_edge_e_inner_sw_nw.png	1201	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_edge_n.png	1251	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_edge_n_inner_se.png	1301	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_edge_n_inner_se_sw.png	1351	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_edge_n_inner_sw.png	1401	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_edge_s.png	1451	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_edge_s_inner_ne.png	1501	435	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_edge_s_inner_ne_nw.png	1	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_edge_s_inner_nw.png	51	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_edge_w.png	101	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_edge_w_inner_ne.png	151	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_edge_w_inner_ne_se.png	201	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_edge_w_inner_se.png	251	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_fill.png	301	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_fill_inner_ne.png	351	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_fill_inner_ne_nw.png	401	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_fill_inner_ne_se.png	451	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_fill_inner_ne_se_nw.png	501	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_fill_inner_ne_se_sw.png	551	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_fill_inner_ne_se_sw_nw.png	601	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_fill_inner_ne_sw.png	651	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_fill_inner_ne_sw_nw.png	701	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_fill_inner_nw.png	751	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_fill_inner_se.png	801	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_fill_inner_se_nw.png	851	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_fill_inner_se_sw.png	901	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_fill_inner_se_sw_nw.png	951	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_fill_inner_sw.png	1001	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_fill_inner_sw_nw.png	1051	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_narrow_h.png	1101	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_narrow_v.png	1151	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r1_single.png	1201	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_cap_e.png	1251	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_cap_n.png	1301	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_cap_s.png	1351	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_cap_w.png	1401	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_corner_ne.png	1451	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_corner_ne_inner_sw.png	1501	497	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_corner_nw.png	1	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_corner_nw_inner_se.png	51	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_corner_se.png	101	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_corner_se_inner_nw.png	151	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_corner_sw.png	201	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_corner_sw_inner_ne.png	251	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_edge_e.png	301	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_edge_e_inner_nw.png	351	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_edge_e_inner_sw.png	401	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_edge_e_inner_sw_nw.png	451	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_edge_n.png	501	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_edge_n_inner_se.png	551	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_edge_n_inner_se_sw.png	601	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_edge_n_inner_sw.png	651	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_edge_s.png	701	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_edge_s_inner_ne.png	751	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_edge_s_inner_ne_nw.png	801	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_edge_s_inner_nw.png	851	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_edge_w.png	901	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_edge_w_inner_ne.png	951	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_edge_w_inner_ne_se.png	1001	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_edge_w_inner_se.png	1051	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_fill.png	1101	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_fill_inner_ne.png	1151	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_fill_inner_ne_nw.png	1201	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_fill_inner_ne_se.png	1251	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_fill_inner_ne_se_nw.png	1301	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_fill_inner_ne_se_sw.png	1351	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_fill_inner_ne_se_sw_nw.png	1401	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_fill_inner_ne_sw.png	1451	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_fill_inner_ne_sw_nw.png	1501	559	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_fill_inner_nw.png	1	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_fill_inner_se.png	51	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_fill_inner_se_nw.png	101	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_fill_inner_se_sw.png	151	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_fill_inner_se_sw_nw.png	201	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_fill_inner_sw.png	251	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_fill_inner_sw_nw.png	301	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_narrow_h.png	351	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_narrow_v.png	401	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r2_single.png	451	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_cap_e.png	501	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_cap_n.png	551	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_cap_s.png	601	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_cap_w.png	651	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_corner_ne.png	701	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_corner_ne_inner_sw.png	751	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_corner_nw.png	801	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_corner_nw_inner_se.png	851	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_corner_se.png	901	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_corner_se_inner_nw.png	951	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_corner_sw.png	1001	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_corner_sw_inner_ne.png	1051	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_edge_e.png	1101	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_edge_e_inner_nw.png	1151	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_edge_e_inner_sw.png	1201	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_edge_e_inner_sw_nw.png	1251	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_edge_n.png	1301	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_edge_n_inner_se.png	1351	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_edge_n_inner_se_sw.png	1401	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_edge_n_inner_sw.png	1451	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_edge_s.png	1501	621	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_edge_s_inner_ne.png	1	683	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_edge_s_inner_ne_nw.png	51	683	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_edge_s_inner_nw.png	101	683	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_edge_w.png	151	683	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_edge_w_inner_ne.png	201	683	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_edge_w_inner_ne_se.png	251	683	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_edge_w_inner_se.png	301	683	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_fill.png	351	683	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_fill_inner_ne.png	401	683	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_fill_inner_ne_nw.png	451	683	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_fill_inner_ne_se.png	501	683	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_fill_inner_ne_se_nw.png	551	683	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_fill_inner_ne_se_sw.png	601	683	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_fill_inner_ne_se_sw_nw.png	651	683	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_fill_inner_ne_sw.png	701	683	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_fill_inner_ne_sw_nw.png	751	683	16	20
asset	zone_tiles/zone_tile_stonebrick_wall_r3_fill_inner_nw.png	801	683	16	20
